"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.ITA.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Italy","3784.359","4320.413","5080.045","6438.407109","6934.338","8605.751","10216.602","11660.587","11035.356","13990.069061","17573.49855","16242.453747","17556.503404","19273.11066","16784.728899","16738.022","20414.354071","21170.91227","21421.2713","22248.93181","30326.202621","26995.31512","27368.621635","26376.482305"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.LBN.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Lebanon","2.592","4.2","4.683","9.69753","4.19","8.6","18.621","13.275","8.967","27.233218","25.949041","20.443168","46.13526","26.069395","17.376109","17.655","22.977677","49.11186","25.99448","31.77892","47.935822","63.7321","64.493353","92.851315"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.PLW.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Palau, Republic of","","","","","","0.005","0.001","0.06","","0.031913","0.005253","0.028068","0.013589","0.061974","0.004748","0.038","0.001407","0.11997","0.0588","0.00731","0.085489","0.15625","0.002755","0.003581"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.MMR.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Myanmar","134.187","136.921","169.515","206.853252","274.438","252.665","370.562","644.519","645.556","960.994848","1677.435481","1299.318964","2809.66097","15578.159527","5239.284247","4220.386","4521.093566","4717.25369","6381.768","6343.24879","8077.481593","11460.28093","9563.434897","7071.102095"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.NCL.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","New Caledonia","0.614","0.01","6.165","55.148339","78.413","163.673","378.033","109.927","129.965","54.589547","83.288554","148.176925","135.463249","332.065568","486.240169","495.217","780.948265","1105.88232","1040.69454","1141.94129","1065.383425","1867.5307","1576.112871","710.656133"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.GRD.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Grenada","","","0.306","7.0E-5","0.002","0.019","0.044","0.041","0.031","0.00906","5.18E-4","0.001705","0.031624","0.004997","","0.008","0.011528","0.00277","0.00241","0.04379","0.024198","0.27251","0.005332","0.003632"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.GNB.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Guinea-Bissau","","","","0.029251","","","0.173","1.245","1.616","3.879301","4.122275","6.640555","16.825253","49.956094","17.812428","0.161","0.402354","7.63869","8.40229","0.0054","0.00111","0.00257","0.001533","8.71E-4"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.GRC.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Greece","693.942","731.983","1113.551","1380.362766","1936.151","2179.915","3254.005","4052.007","3440.572","3958.380858","3949.357253","3594.848229","3215.279552","4185.522679","3665.170172","4296.247","4817.393627","6572.27081","7740.22412","7041.06083","11197.259898","13020.6214","12996.826564","11807.966726"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.LAO.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Lao People's Democratic Republic","54.411","54.261","98.234","100.566643","105.336","168.717","177.409","268.144","376.28","476.453584","472.087366","934.235294","1720.561809","1847.641112","1275.563503","1010.707","1425.690799","1464.85947","1787.92375","1497.75315","1672.157574","2370.66281","3364.327189","3676.207275"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.STP.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","São Tomé and Príncipe, Democratic Republic of","","","0.029","1.337546","","","0.003","0.017","0.004","0.010397","0.001639","0.043026","0.002464","4.74E-4","0.033209","0.018","3.78E-4","0.05003","0.01363","0.04664","0.132808","0.15028","0.069344","0.017479"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.ROU.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Romania","103.76","389.819","470.596","324.427632","292.391","232.906","281.954","360.81","433.695","754.835575","947.650639","979.827922","1209.987398","1527.090693","1299.384546","1442.929","1822.662261","2171.2404","2323.74422","2639.29405","3506.335529","3076.59084","2819.958075","4117.673263"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.SMR.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","San Marino, Republic of","","","","","","","","","","","","","","","","1.017","3.135746","4.56263","3.29203","2.85774","5.452345","5.01745","5.64705","5.398098"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.KNA.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","St. Kitts and Nevis","0.014","","","0.00106","","","0.009","0.143","0.043","0.303727","0.475607","0.133801","0.27633","0.423671","0.337944","0.442","0.700507","1.18922","0.36277","0.42364","0.671075","0.64541","0.211047","0.265175"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.TX899.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Special Categories","8768.807","14983.946","25111.495","38795.282649","55178.456","73365.579","85695.669","92433.538","86395.883","106777.593955","122382.028548","142819.21025","156799.284617","143805.509752","143442.353082","129270.046","","","","","","","105938.226313","76232.061694"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.ECU.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Ecuador","134.177","194.675","239.447","343.553988","467.396","714.759","941.841","1534.219","1003.814","1495.61201","2224.737809","2615.899326","2965.478782","3249.99849","2893.850903","2276.498","2963.032593","3714.96411","3632.43579","3255.72957","5488.006265","6289.1155","5920.29185","5972.474884"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.SMR.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","San Marino, Republic of","","","","","","","","","","","","","","","","1.506","5.55814","3.78833","3.79504","6.64578","8.638866","9.69757","12.486064","11.861745"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.HUN.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Hungary","130.362","168.644","301.258","457.762765","366.036","699.42","1209.444","1382.628","1457.23","2196.622038","2450.416729","2323.024902","2715.172379","3260.036825","2873.266599","3463.119","4088.464019","4340.10084","3747.42414","4283.81021","5566.770345","5050.03383","4738.315925","4798.985098"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.HTI.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Haiti","14.456","23.476","24.979","22.15545","30.221","59.774","81.596","125.211","147.601","254.49561","303.65542","283.393985","323.617317","391.382569","436.884178","458.478","536.163645","619.16844","561.06775","709.78428","795.882391","636.00046","531.885978","450.198725"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.VCT.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","St. Vincent and the Grenadines","","0.024","","","","","","26.198","0.104","0.022","0.023696","0.002433","","3.3E-5","0.049311","0.062","0.380426","0.22614","0.00126","0.00894","0.002154","0.00337","0.002573","0.001034"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.IRN.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Iran, Islamic Republic of","900.049","1396.082","2318.165","2555.164425","3298.268","4478.991","7288.467","8046.976","7923.556","11096.917953","14797.108187","11605.625979","14389.13864","24337.750778","17832.459803","16730.431","18683.446582","14065.5481","9608.72551","8512.98156","8305.702669","9471.88725","10182.570107","8932.221447"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.ALB.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Albania","0.001","0.085","0.057","5.957247","7.044","12.926","67.336","91.016","64.062","150.298405","157.410841","143.136209","242.546833","190.291527","128.74556","129.669","198.652285","108.26642","103.78264","79.86347","164.036142","188.13607","180.937377","204.468494"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.TLS.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Timor-Leste, Democratic Republic of","","","1.066","1.708545","1.271","2.09","","4.869","23.215","42.837665","70.371498","62.49512","47.306685","60.34792","105.954369","171.885","133.312393","133.1567","143.57882","190.75001","260.291101","292.01399","272.782833","265.978623"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.EGY.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Egypt, Arab Republic of","80.318","91.877","151.817","187.770267","211.196","216.813","237.145","422.012","752.546","917.688143","1513.742087","1321.428152","1856.122172","1163.820537","910.42777","548.909","1330.904006","1831.77603","996.81932","922.30363","1715.715387","1012.42947","885.392267","577.958802"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.FIN.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Finland","911.888","1154.069","1674.085","2495.063735","3626.733","4958.336","6565.845","7332.939","4528.616","5497.778974","6630.527088","7442.704122","5831.532202","5099.948775","3552.945694","2912.877","2849.696833","3094.47898","3024.71811","2947.62681","3805.61662","4548.20731","3269.72652","3700.344416"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.FIN.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Finland","2376.12","1512.79","1789.875","3013.017783","2628.426","3124.365","3797.63","3532.291","3269.861","4033.54396","4547.175877","3836.024542","3910.226738","4072.860081","3485.346835","3451.77","4251.957366","4757.03133","4630.6849","4195.83466","5319.691779","5246.57152","4928.580958","4518.188063"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.LBR.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Liberia","112.754","30.105","26.198","181.819452","149.635","529.82","805.718","1136.846","1879.945","4386.324031","4965.569178","3480.47617","2335.5282","1709.38899","1356.689022","1594.307","2102.361717","1954.12925","3909.84919","3408.36076","5680.479684","7516.67999","9840.375469","13049.086878"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.ZWE.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Zimbabwe","114.891","159.594","167.08","141.1398","157.918","138.952","142.327","148.206","140.699","246.149969","463.776173","584.604456","688.440635","835.052937","766.412457","728.448","873.174647","890.8176","974.02523","874.21477","962.881717","1297.59772","1714.357433","2483.631672"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.ISR.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Israel","832.553","900.794","1141.398","1542.237784","1955.003","2573.114","3657.975","4231.736","3653.221","5037.53609","6743.669727","6990.573044","7637.763386","7739.266993","8624.32461","8351.527","9021.791054","9356.423","9516.48437","11258.56819","15317.955161","16426.69791","15154.743608","14308.323349"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.EGY.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Egypt, Arab Republic of","875.027","852.964","937.905","1388.969598","1935.308","2976.319","4432.486","5816.699","5107.991","6039.183362","7282.935081","8224.964097","8353.206725","10460.127051","11963.223282","10779.102","9538.081622","12056.77409","12217.14644","13643.49017","18282.360712","17198.09556","15107.465688","16825.314838"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.KOR.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Korea, Republic of","23395.716","28580.979","43160.534","62165.555304","76873.771","89818.461","104044.625","112174.866","102501.413","138023.819032","161673.311005","166589.711708","182881.542831","190286.020452","174288.625978","159187.133","177561.957838","202995.44761","173553.26688","173501.48595","213554.724091","200162.67213","162549.206332","181902.26242"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.GMB.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Gambia, The","","","1.557","0.124305","0.171","0.437","8.939","3.257","6.64","14.116697","54.214604","84.792565","77.943714","37.932266","55.781038","90.179","99.039384","20.06336","71.44347","29.73979","44.668503","44.14202","39.541554","59.99743"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.KIR.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Kiribati","","","","","0.021","","0.001","","0.004","0.005277","0.089892","0.173169","0.456228","2.902218","4.002629","9.492","0.405029","0.1028","1.91901","0.2217","0.004773","0.00121","0.024735","8.59E-4"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.TX884.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Europe not specified","","0.012","","0.003714","0.009","0.869","0.006","0.044","0.182","0.034251","0.081822","0.084647","0.014788","0.030877","0.01067","0.108","0.247357","0.33453","0.52398","0.63594","0.825046","0.20584","0.575672","0.349866"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.FRO.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Faroe Islands","","","","","","3.458","6.881","8.258","6.513","13.719065","26.997492","49.531636","74.569593","105.0082","127.34879","103.104","99.866771","126.0121","155.6027","65.963","91.489158","114.7827","93.978854","135.294694"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.NER.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Niger","","","","0.011576","","0.929","0.045","0.067","0.047","0.170645","2.088109","37.74713","15.875365","79.116895","141.037112","125.816","99.459547","171.11316","223.86806","224.69228","370.00007","317.74566","311.787743","604.127703"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.NIC.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Nicaragua","0.087","0.033","0.364","2.950109","14.204","0.762","3.386","3.466","3.241","7.118111","24.453404","115.352866","91.80293","43.568311","34.82968","17.847","28.430143","105.74042","45.55151","18.95149","25.322439","40.51048","28.704166","90.871241"
"IMF.STA:IMTS(1.0.0)","CHN.MG_CIF_USD.QAT.A","OBS_VALUE","China, People's Republic of","Imports of goods, Cost insurance freight (CIF), US dollar","Qatar","379.037","175.054","293.091","334.440605","472.755","561.664","587.571","1311.483","1371.961","2445.780617","4689.486502","7259.413414","8426.239093","8311.622406","4594.71268","3994.693","6365.752557","9065.91511","8688.78956","8268.23","13187.661469","22506.5783","20833.992843","20043.019273"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.VAT.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Holy See","","","","","","","","","","","","","","","","","0.083997","0.00653","0.00603","0.72582","1.839974","0.07537","0.112657","0.00963"
"IMF.STA:IMTS(1.0.0)","CHN.XG_FOB_USD.UZB.A","OBS_VALUE","China, People's Republic of","Exports of goods, Free on board (FOB), US dollar","Uzbekistan, Republic of","50.772","104.21","146.238","172.469574","230.221","406.102","765.964","1277.402","1559.946","1178.090537","1359.031648","1783.936054","2613.562694","2674.671951","2236.909246","2059.099","2766.568583","3938.66481","5044.5706","5149.9974","5908.808714","7544.71963","12400.394731","11779.88743"
